S_i,A_i
97664,59448
73736,65419
23005,76748
15205,32394
67069,47766
55003,52811
52459,45383
76845,8907
80608,77376
30209,60183
63047,33749
70799,15044
1041,15132
64457,45838
70132,6009
21842,61732
50093,47244
35198,86645
21995,63521
93601,67686
15230,5001
97979,30033
81095,29961
13925,57403
77704,98014
68209,69327
5934,603
33048,26323
87280,56618
10989,57957
838,15504
57290,87878
86628,24601
8664,91631
58628,48932
53997,56223
78295,93900
21017,49199
16851,1059
46547,3860
470,84688
36036,9910
12680,30872
92683,5966
81830,26761
66416,26599
31444,33683
57946,20469
79696,6107
62091,82452
34759,81220
11356,73586
62256,56020
84590,75347
42713,60740
22296,59685
82030,54033
91344,9965
4495,29299
33753,69404
12820,41558
20511,52590
96918,30728
54933,63451
66618,12984
65898,34171
44842,28725
95259,99755
63358,73209
13098,76899
8860,55370
32677,24525
13736,686
50400,74216
3185,72047
27935,92486
54769,89093
93940,67533
44780,80511
84967,35988
80065,37010
93372,18347
4963,38782
43045,31710
94379,25488
93690,86697
56943,93868
15344,38075
65224,24768
60129,25602
9713,51748
17523,58052
33616,25868
60556,78540
64223,25818
5137,97589
76531,93313
66679,88919
18156,20794
79223,57988
70134,82112
27990,56361
614,14030
49593,22668
34248,78032
81406,20057
76632,6211
598,1781
28162,97555
67278,61114
46976,437
24478,49003
80302,86589
66834,6395
29387,69593
82282,89653
99731,53617
7113,74464
19420,23281
15659,54706
92670,85963
67746,14067
8341,21321
92419,35940
21545,60799
13616,55558
40264,30898
13280,1029
77848,15693
3155,70407
8837,91201
88821,49136
4613,85993
72247,72567
49938,45798
67735,1067
68400,4510
91549,22859
57384,35570
25795,80370
80676,5095
75159,56504
87138,70991
6521,472
30355,6590
7595,1309
52611,34632
93145,42189
13733,64144
63992,96652
82740,60586
45709,79438
71111,57494
87140,29376
46702,29038
94180,33157
43865,78245
497,23072
83725,84922
62978,17411
17160,41426
83695,58498
56049,23892
55152,93119
31359,79880
84719,77384
60712,53615
96769,70976
20365,23156
12079,44985
93465,44329
41262,19848
1051,99446
88579,68757
4046,66290
19122,40789
32384,88513
5741,41627
88672,41655
55250,82469
70387,32929
228,11400
8512,621
96877,35688
26930,36586
87705,39167
75394,10273
70483,569
82349,28766
31473,76170
10185,86401
59419,11892
93207,94119
86856,42620
69559,80113
92675,78281
90288,46132
78279,98273
82145,4963
44856,95433
97878,62079
74920,53049
36791,23619
72083,96365
60400,96943
26749,77856
53741,3417
28497,73371
66498,40101
25736,41624
79846,47248
32781,66176
71469,49587
20180,71134
18350,82194
29115,12975
82152,78049
21066,26911
66117,24798
11304,80033
74584,74339
63014,58349
49820,70173
93549,11452
77357,77448
46679,22670
87183,77614
26403,73369
64526,10463
91260,37157
10061,42368
6976,96491
44489,19846
89449,96691
39028,90805
20417,75021
53443,46100
81877,78026
396,42313
6047,42683
28622,98007
96651,11718
66544,5557
792,74075
15641,26991
30491,37582
29330,5465
83581,83017
96818,45735
75447,52162
64533,59824
33944,89059
60170,81300
39771,56635
59990,69885
50786,74871
29406,51553
66815,13979
52420,73701
31458,89370
13865,83476
33662,13330
24188,83871
60246,39786
58031,33129
99808,51223
61760,26395
95865,24877
37330,54831
29276,51692
9578,17668
63940,93050
72595,27649
51950,84580
52395,57116
63823,59322
53860,20628
70078,87965
47431,83179
26967,55085
87678,41056
99042,79280
8157,74753
47127,16353
83395,99801
84961,45087
34614,66347
62048,32684
25340,65529
66939,12528
17791,86173
79528,3930
83799,60081
4403,2497
19094,2847
86914,89722
31201,93744
56705,67388
46805,90894
76974,61977
11189,18136
54125,57749
29588,37515
55050,96041
92651,72980
20797,26716
89358,29382
56065,16789
21120,82012
39369,327
22575,7910
88857,85269
80233,99930
17315,48268
33898,45227
71729,35716
48487,97828
1515,53554
59712,36236
77165,1539
72502,31596
94694,53723
34475,78164
4517,94079
14211,54739
31083,35614
73837,70009
73499,88827
5055,62038
43984,24937
16279,80055
40120,19124
81876,92022
91742,76127
15316,28915
40362,17856
33603,29311
58113,11357
23637,11660
38233,48906
25202,1120
78706,71293
64792,52103
57285,76749
67213,51783
42966,7496
16287,87113
51041,18709
50803,81075
76296,34630
92644,28562
4580,10886
19679,15188
26278,1532
48449,91491
62018,11327
14235,40464
82736,53624
81458,87679
24745,41043
76687,59750
2424,25334
55139,9889
52594,66425
49458,6051
80243,19345
93702,59727
48293,48921
73486,12282
41431,81922
44373,56758
89834,97123
87007,60660
91424,1473
25942,23394
54911,75456
97997,25549
41193,47809
32012,57977
31663,22060
1987,60093
64151,18460
36622,85941
95529,21358
3281,1575
70376,93997
4074,8382
66285,99186
38915,58792
46685,29745
97804,11780
51266,16492
14981,26640
59962,39401
34803,32508
61055,10833
72737,83210
57077,81044
60462,99987
11543,96924
49459,77725
5684,45272
59867,38024
76590,69754
93099,45598
74624,91486
26270,3266
10623,9427
59027,14134
91760,14557
63177,72245
88966,74172
62220,48333
92894,93263
58764,26803
846,45688
4587,43142
29781,78946
56212,99701
36618,43735
40478,51165
43735,14469
15753,81011
47486,78338
72772,32399
36433,45673
51076,8802
26322,79871
13746,45948
90336,80882
76565,68754
64853,73321
18081,90507
76469,11535
19598,29107
85684,57642
87309,7122
73367,17866
67393,85934
52601,68784
63766,48433
61373,51746
66852,13378
29825,57670
60110,16361
72143,72594
29018,83990
35316,15319
37724,29768
2259,11268
63561,45392
30435,27261
22036,50055
93956,64544
66593,5452
26179,72280
16461,89735
43810,11811
14567,86477
20275,77848
22318,53317
46759,22008
16685,32002
71703,16673
28145,92612
54874,91429
58705,33520
16189,95069
9741,45351
80514,62337
8326,4594
37665,5706
59166,10434
72492,57386
10930,67055
20005,46349
12031,68616
91511,87886
1396,89256
11610,10930
67022,93698
82649,8602
10262,28797
63592,16996
96111,18653
47292,29848
92301,24340
93330,72375
48728,38772
52591,90985
30149,28944
97178,98916
47116,49156
57897,89359
32319,35321
77404,77161
80828,31284
70702,11490
18925,1054
73960,39916
87491,26266
18473,40894
79274,59345
36134,5153
70938,56646
7100,16796
89028,46525
22994,89029
58525,2402
3839,76434
31601,39660
69368,73488
11570,51362
96572,29590
8331,49654
35930,62961
62625,11519
8365,76940
55871,27374
74858,63574
48522,26607
50188,32107
10866,61653
45916,62659
49070,96457
77947,19407
80988,42900
79169,14941
32275,66929
85788,62790
68633,93391
68315,87677
47724,52625
85490,70077
79326,12340
48528,1674
31527,84651
84490,28448
74173,84582
73731,57351
66340,68821
88836,92637
85528,13261
92674,82882
55889,78726
12576,34035
95649,58513
21050,61439
15962,17950
1258,50531
92310,92481
76353,95485
63426,22203
65427,98136
51499,4335
56453,97532
25184,20233
23054,29005
12448,85372
79944,41939
96487,75703
28552,44824
55814,31251
72710,19490
42162,31424
63275,33986
69326,23246
64725,66169
6140,39413
96388,11887
9779,31309
13547,20498
23500,25364
14417,44485
44827,42382
80101,37970
11978,12797
87314,91995
90580,2988
21666,31847
18752,13345
71975,1323
28728,19977
97617,660
72939,11732
12367,583
4659,76863
20650,95402
38072,91468
84158,13017
25251,94567
75121,90923
73791,21625
13955,11654
53331,98345
92268,93644
49095,55081
90479,80680
4806,67290
56164,90788
46952,87279
13040,33331
37296,92163
72779,16474
98497,59383
47888,41795
23828,4718
68958,97985
51951,48557
41170,75677
19416,61881
20202,57318
46506,77042
17442,24702
80720,84863
8387,11809
917,25205
69029,29948
39992,21623
20274,53665
55993,69933
42157,90311
54617,82377
23219,37551
36913,39585
33268,18124
19683,35452
74529,55138
83022,4053
23161,11230
25021,98402
89193,49241
10102,56443
47602,25107
28928,78704
57873,74870
59339,41062
75220,10012
10665,35167
146,90971
65275,31114
77552,51184
65179,13027
73390,31557
8067,88410
15536,12959
38668,52746
21067,47467
26090,11976
20770,54055
7589,83187
28946,83168
57977,61187
95853,61417
28333,77343
33628,52969
96134,14420
12896,22951
24505,37823
50762,13232
65200,32105
32735,73384
59335,44990
36866,97150
69067,99539
28528,23481
20265,22576
95782,53595
83808,50333
98928,37289
12553,73123
99302,16662
90108,85678
16186,56019
62366,35630
15782,46034
81990,41744
9314,11811
7766,95948
80260,82074
98818,5916
19856,15904
96889,32496
20559,62257
38422,67636
84933,26817
69598,1810
66190,92710
16519,62250
54028,80276
3110,67153
83277,31479
69914,4303
91847,79406
89951,66539
88022,40037
38987,18477
92312,96566
10043,9024
30474,44151
86702,61745
97384,18283
33769,87786
35587,55196
13784,15572
80987,74695
39796,73588
34835,59164
65594,47401
25032,1735
85327,32748
48457,43040
91335,53141
85053,95754
17343,98453
88121,92450
88772,20828
38487,28308
93452,88836
28209,36220
61076,15829
79119,24851
61715,26759
57777,986
35986,60239
28100,78974
51512,85912
31894,46994
12508,80742
45732,9173
93350,72201
71274,60720
72139,19278
31383,86380
93281,95795
25546,92088
50700,22262
35769,74956
51275,22562
62940,46490
14200,71086
38638,7690
18391,24969
5195,8928
26627,58912
87673,20482
73336,75878
97360,43403
71743,82858
30923,65381
88350,58396
5402,12657
87948,2915
43877,76538
94758,9856
57374,72425
98679,15538
46444,38199
88719,77370
72288,23458
35939,95780
6593,80769
7590,48231
80282,90832
19615,23893
27861,13054
48043,39265
80566,61175
36302,63234
75366,85186
92347,27082
87497,56730
97118,78029
9731,73805
49111,51879
49860,79757
5122,86333
16670,12497
49424,13061
65763,38984
45888,26665
79340,31056
77794,24422
17531,49257
3842,77499
35721,49533
14401,7158
70364,20797
42687,19228
95777,704
55881,98606
68113,84911
36853,59440
27297,91516
96432,83190
86327,33369
82146,12489
69428,58557
43820,84459
36365,68307
4565,39960
75972,90060
97512,38313
30044,41866
62597,57919
14338,8210
65346,10757
7039,91775
7700,60103
96989,79877
39374,14089
67771,51881
19965,64627
72115,60396
92135,39026
17053,88772
61001,57495
50568,4769
17754,91652
3234,76701
58860,43409
84025,91266
56969,58485
18298,78088
57731,9281
25323,17187
41837,5943
39019,53873
26718,44336
99211,9736
41417,66223
9903,83260
44909,20285
59454,35063
74729,26446
88488,38432
6274,76750
84060,43871
37845,40854
89853,43422
86627,21764
49229,82449
32936,27737
56794,79327
24264,15619
10784,9336
72462,27936
83430,13025
7346,6403
16901,49923
59647,20407
37996,4026
76565,76628
23180,70173
53407,15085
36847,99388
69875,76111
53009,37639
23570,25985
62544,77226
76329,58262
80969,76730
35433,30866
91211,73471
7916,27007
60087,77501
19205,38774
82510,75996
2199,88087
99803,21374
44004,85480
28486,89406
64649,72682
73366,42906
31750,3747
74539,75253
99578,51534
83179,52864
25726,57347
78753,72892
10816,23592
15126,26205
49939,92555
23150,20141
71643,5753
32145,24108
17148,27483
60840,86151
25283,51230
39304,835
31048,37867
2934,64403
51164,53804
6419,92433
73745,39164
93214,58883
75596,590
29278,71285
20703,59120
4316,98068
61202,34390
61629,53390
49913,86274
40415,23527
55210,68587
84486,17384
81631,68661
83442,36413
58996,67867
21949,96748
62409,91545
96680,43291
78387,83863
68189,93606
44948,65725
2895,80460
6995,80112
83321,5170
56019,32936
6624,88202
99125,52146
10418,27916
54445,67081
47282,24229
56009,30842
7539,54024
31287,95104
99022,92605
79183,99552
62379,4896
94571,94819
69740,88279
66221,77878
8417,74308
92845,25036
45534,43632
34237,67359
38687,88321
81289,68341
5870,71931
50082,89328
6845,35720
64591,49916
72593,45305
83915,77691
80120,33690
45004,4010
6997,80567
65038,1190
86367,38826
47858,6079
34644,57500
72685,22093
65869,93349
67414,62599
18841,44527
32140,3747
77375,99002
51391,47815
41550,83522
70542,87252
29026,6661
43004,97477
43706,56254
85164,63826
95579,35830
67836,35225
78033,49841
33690,11438
82872,71876
4499,47205
92414,53273
81886,83504
80348,91446
44379,63920
93365,53548
45495,29477
35911,73066
98412,78802
31334,512
18819,59812
63612,32938
27832,84003
85266,42648
77294,46970
75925,31881
73611,69628
8255,13688
97418,52761
67156,57855
86286,39459
25925,17728
72442,32335
66136,18940
81340,22114
21409,11173
48091,26556
71132,47590
53345,82496
49690,50710
17699,28364
9133,2161
65369,26416
44689,45413
8586,74613
61362,44439
94309,6969
83862,66628
99413,35618
64866,95363
38598,97152
70831,18888
62662,6178
63202,42361
12018,2178
20924,86254
62225,95152
57578,31691
12630,49087
30466,34723
91469,91986
55592,94859
48410,94092
48360,2611
38543,62452
59806,59097
76779,4802
2368,59377
63729,16972
49440,68169
15929,98437
28523,22461
1214,30539
94623,1174
58206,24995
25855,86530
48100,57192
10339,57467
2567,63042
1632,98158
90556,73626
85895,49221
63853,28128
23454,91888
20284,50661
38453,38650
71043,66976
41050,97155
14175,97858
77207,74011
96358,46366
74045,63690
19879,29801
8459,66941
30177,60903
50397,89813
6357,68562
28230,85963
72986,11735
84114,37781
82351,89272
94603,90079
90224,56509
32762,43965
49582,54460
35524,31496
59383,47674
96601,82107
91990,62136
28170,19742
67263,30917
55528,33974
94399,45530
38862,74737
91682,58839
87764,90232
73983,65107
53108,18627
94431,66811
57637,49738
38207,75014
2566,63892
38936,85116
67247,46933
63999,93477
61609,51741
15447,86539
77305,39908
38401,67491
58547,14497
90990,59655
70532,39699
76098,43258
85629,78734
22297,68935
95408,26616
39404,84624
18134,99794
93571,52536
29656,13714
45097,69453
29690,8910
40997,42115
77508,77075
5045,92579
38929,28212
96466,3570
93364,81000
95392,55321
34797,90543
73554,2827
55235,13524
45675,1276
35866,29923
48369,88342
83164,7220
20989,13214
38714,23750
49141,8724
29365,88020
686,86000
38233,16942
88520,78349
57992,4183
89365,89059
12710,10894
5895,70573
97185,87482
25054,66504
5570,81307
24555,66438
32957,45935
31166,52596
16788,14768
53603,14740
22021,26838
33603,90217
58172,62276
21743,99254
25292,37410
54786,94391
23186,57402
1298,81886
33614,60340
3834,76001
67868,42749
62939,57343
58003,38365
25921,76687
81430,43272
89493,40074
20717,45107
87289,19340
85589,77114
72495,63896
20185,15085
60443,53293
6232,67658
26487,33963
63556,66600
267,33765
82929,1332
78445,7527
42710,68807
91668,75215
86409,24011
99200,19586
35690,32090
72193,32514
2640,39543
36468,72248
11511,57817
5539,11852
80516,15013
62110,5379
13040,24687
41814,35290
69328,41544
26489,78171
83694,43673
38923,37667
46264,38437
92333,43116
91346,55149
29443,75255
95223,15994
25826,17271
56286,73921
44314,12291
18097,95735
56541,25553
89786,33912
16900,62702
64620,15463
43256,812
14864,46695
57487,29348
83314,44418
62435,25994
99355,70163
3511,76684
62966,75728
64601,61718
11345,94364
33760,52022
57120,2580
99382,22035
65101,25118
66190,93539
38000,63795
71791,76847
12087,89021
43584,29803
72609,18303
36912,67061
95881,42164
24414,42690
77534,63432
98435,68503
69337,65065
58468,84325
57782,98855
92661,24190
20364,87804
3993,47539
82003,16630
78513,74194
37296,37974
83028,24086
99820,6622
18681,20841
52110,60392
13143,61042
29666,29657
69737,25135
26611,82578
3777,63071
29852,37816
8919,11470
19141,61347
50144,34785
22299,65077
57856,31957
23213,37911
81496,9521
1956,61859
24263,90725
69377,26633
80461,75776
38575,32853
65629,174
38321,60435
84857,99631
27549,15879
98575,77670
16930,29376
4579,27723
1899,56489
21948,8065
45244,15741
40901,25791
55403,89304
85996,60980
82473,75390
4193,7664
21898,91141
31080,68854
69234,59709
80853,82796
28292,43145
83720,6165
14224,66889
26119,81270
17281,83249
46352,48535
37313,57143
81677,58736
223,57606
96614,60020
946,99587
77745,23009
11508,34661
5520,52172
16677,36309
74800,42597
33295,55282
91768,87397
54798,61937
14834,51073
37752,79125
32640,36426
79429,42250
22658,48358
5939,91469
44540,87664
91697,39873
36656,61115
99538,98503
68988,8457
61056,2519
88629,9629
78014,19202
90404,80067
53338,55495
81436,92520
84531,12736
23075,72423
40850,95877
32259,20897
38202,70598
57941,37720
16234,828
70749,23527
34495,86998
81306,40961
58872,15095
2938,80219
4085,59585
77794,26058
48702,38697
47962,14928
61570,40282
71066,25247
38462,39313
8066,34232
6168,7851
60677,12795
40812,1449
92424,17166
93844,9850
82516,88116
40302,85432
65612,51977
83235,86502
1889,18545
71353,28573
5768,58353
60245,16386
77881,90022
10624,55303
22689,42224
41789,15920
6164,16455
26487,3244
3942,26225
22986,46472
83143,28192
58026,27063
91720,9347
33685,92148
13356,62335
17823,30078
76576,37756
72218,34538
37268,4598
1729,3426
6620,42860
45499,53443
36866,27929
14588,81445
10640,51398
35777,59832
3328,1130
93555,25563
35433,66713
6590,51646
89130,1880
97438,5641
43363,42435
2562,66003
64142,63847
2864,24454
71739,10356
9978,40061
48228,15272
97694,13760
60557,32088
63956,79761
1397,67310
59859,9583
1191,93320
3428,20844
64175,65627
34410,75798
15355,78353
38074,24349
68862,71213
69448,91520
36430,6353
99033,69566
9966,69342
20705,58478
90717,59259
2457,12221
67814,18199
89884,56309
94234,7849
16492,95635
19222,98654
7023,85063
65968,68420
82011,21001
75952,15867
724,61271
8768,98891
31043,31069
97321,67007
13428,78058
60916,60929
52693,60308
38292,98233
99708,76499
40039,1350
16657,50889
3998,11643
78373,83217
95953,18692
67604,80763
12199,59738
5897,7299
35551,91102
97269,86299
52242,66668
50492,87835
73524,66140
55776,29766
25066,18264
91837,99720
21530,44780
11419,34674
81750,97868
77180,22779
36985,29378
4433,30556
26612,79972
8836,67726
31647,70645
931,13960
17527,73952
97631,17914
44151,10926
98923,21255
34447,45007
10707,53640
94435,27610
58289,88775
24079,10233
3270,29831
91101,94229
91547,58643
23041,33464
24842,67159
89566,74011
61991,23149
68948,40182
37201,85927
88486,62463
86608,16698
64879,41839
82158,3079
50005,13840
54173,52213
38193,67233
72407,80880
89994,99597
48854,68460
53693,31695
69571,87749
72850,82417
99992,94459
96517,97247
86030,63575
89348,80367
49553,95786
20094,46576
50973,30761
51562,57008
44386,90074
24266,5557
24067,39564
8334,10775
51933,21522
92071,79946
67937,79524
70859,23343
14997,81288
86686,87147
80695,16076
88740,78632
24325,36260
92714,64954
68081,67372
52286,45477
24877,99791
55605,96366
19388,24474
53046,66877
41163,65572
53172,142
34916,60458
20516,52656
35291,12403
64314,29137
49912,49154
52356,97922
50540,77115
96215,29703
32738,44401
3017,38867
58010,33052
50659,29136
32973,1045
47787,94014
12386,97249
74463,55485
68916,1417
23293,23594
14128,18870
29348,48437
11362,61706
5146,81517
91748,23114
16396,98563
53593,38217
60249,76156
20923,66474
48661,43778
15609,81337
63740,23369
60308,29720
94836,22452
74385,74639
78847,50698
26734,73460
71795,58727
66,45080
17751,52760
51844,53194
2003,34978
20423,61824
6717,13705
74599,7384
12976,87979
24364,52581
52730,76410
26548,42171
68216,79999
16675,81449
4120,58175
27439,31671
66608,31927
99743,17127
86322,5045
59571,58996
93539,45170
6908,45837
58356,88606
84163,68120
96286,38737
12963,93857
84732,65513
65686,86996
85584,49609
51767,65645
39582,50971
83848,93210
89779,44817
36895,827
87653,73549
61156,32495
12357,35925
91851,36721
95330,14894
60703,21869
88475,46560
25621,74664
71855,36419
66919,93924
84713,62205
60284,4355
32009,16769
79274,71939
96076,18705
44288,40130
78344,55112
48051,98249
26839,27907
12665,1719
49050,65691
4530,30351
61322,83314
143,75035
32992,4741
83706,60359
47921,75658
82643,3689
72786,75924
44555,89623
11226,7485
36861,58842
2395,42777
51651,70962
26096,88484
51636,57415
49409,72539
54962,78043
28292,54664
63674,83050
28793,55803
99625,21773
10395,17241
68058,34306
38023,68568
95226,18851
74648,16809
11487,99007
63616,155
54906,71701
53492,92667
481,40904
8950,41679
13700,9802
8279,90807
81165,17779
86630,46998
8622,57172
62584,31656
96886,26632
95248,91935
38511,63555
91586,12265
76044,85239
51548,98739
15659,45226
71560,61144
2732,2030
47866,33163
8976,46370
63024,70373
82236,59597
9558,55117
72348,84743
21776,83628
104,70429
41933,22976
93510,70065
73845,29930
69460,52315
40647,36001
69403,61578
83720,76247
9782,68286
61133,16283
43343,65521
27458,13850
31183,49615
80835,49168
81506,43267
70323,3841
39449,97369
88988,67137
78674,95502
25742,45223
36864,98783
49980,39154
88342,60022
95700,44382
70063,11048
58929,71592
77414,45230
8034,2610
6810,43342
61856,32788
42210,98165
96864,14018
89430,58304
47235,4416
4411,41778
20197,8155
43349,88823
1166,93384
18645,27507
64523,36146
14133,59847
74346,23160
69640,46760
61236,37074
99567,99963
35934,84351
59313,37129
39056,18527
34662,7660
99093,90062
68292,89146
87498,6013
74923,65783
12263,3260
90989,67801
95081,20430
55756,87387
4193,22715
54976,84283
83693,74007
59534,80337
15785,58516
91955,46004
87113,90806
24292,92922
33094,90104
34216,35543
30865,56786
27519,95846
95374,46952
83617,2733
10618,17754
98527,96987
76318,62429
12785,46126
77125,87772
29001,77801
73301,24730
99900,65041
20292,93181
83607,23064
65437,24357
50143,89644
48932,66221
7823,41758
62203,81230
67304,66228
82347,43649
2537,88740
99803,45302
80564,76803
44188,54323
47488,98868
73120,34593
52811,10932
33407,49081
35922,36676
45261,83187
30417,13949
170,77497
96633,48340
39138,77969
49867,26497
99371,71919
98661,53928
10398,9614
16301,48219
68975,47414
33862,87346
17353,69942
30636,26001
59982,60699
25563,85756
64903,17071
58592,83263
61442,69669
73733,68999
81375,3568
42443,29921
81873,5117
12471,1011
24919,15834
3581,75639
32324,31721
54075,40232
30822,67745
50695,43979
59669,34335
95439,7049
58958,76046
39951,96982
91185,35068
29304,18461
462,26080
42915,81008
39214,74802
20032,64653
79440,69196
674,2214
3582,70888
76337,79309
79672,17567
73812,17255
80302,73383
65256,10532
72481,53398
65465,14179
88298,44769
68998,75168
51665,22616
72133,71908
6673,23140
56932,70903
24910,6766
65477,12801
36568,81624
80173,10149
15358,28379
93738,11247
73871,37191
28312,47264
65612,36410
94146,77653
81327,4651
78510,97940
96402,69732
63765,97146
75713,27666
51394,28719
92362,29278
71383,99631
33214,38674
79823,68718
50384,31774
75899,73013
18428,41181
19506,67575
87412,10441
83714,30435
19971,56993
82362,12782
70101,23271
46961,10360
2251,72329
20020,38951
54447,94083
20470,43877
50057,95807
89666,8825
61036,34577
74789,78965
79961,46920
26903,5823
83123,92645
427,72510
20955,61862
12043,57896
66186,41730
94392,14634
50812,88145
78193,17935
24568,99065
3266,43805
1418,94762
11883,68754
86654,27727
3432,54124
83445,97857
2295,94862
31921,2713
25215,64647
78273,31699
7232,70954
62660,71220
3622,42642
57131,54696
29450,54197
99407,91760
94866,8209
13801,89476
31757,80218
81896,99634
99276,33495
16269,78986
71192,6003
83103,59627
39424,79535
92253,90316
91422,12131
45518,73943
35711,65735
51493,80805
35450,9516
81076,76365
56978,66945
62181,89386
6583,41481
61609,8175
1134,39107
9839,10035
14413,52585
72974,9909
87037,12712
4805,5777
12175,44709
91486,77639
99533,9301
25635,97270
13933,10491
71939,68191
67223,99882
89643,14240
72862,33313
27940,17567
69650,68435
86130,77411
28434,63575
65026,2619
61674,49706
53678,50476
42002,44050
32797,51629
50331,40125
78424,52091
91669,31606
70008,93120
94824,89374
98197,59738
49192,1376
14848,30979
49158,53885
23127,17024
98663,61220
46404,3302
65826,11793
37065,82951
98367,76529
33410,32526
48681,10861
19670,89902
6635,10889
3057,94123
2655,71499
84488,90388
80513,91141
87707,90969
40536,81508
74719,56211
81155,84166
50828,33617
601,11887
19437,49295
8691,38126
32438,63142
13793,78337
18644,76335
14566,48340
34829,87108
85145,7520
42639,95648
80350,70513
22804,69182
70973,8847
25246,17183
57840,97136
71727,60939
57092,93977
88115,6035
39755,32563
41979,90466
18046,6130
77715,2671
15330,66174
89031,5318
21545,25506
28462,51902
73641,91225
25237,3979
89998,32636
46628,97850
98563,36917
84039,62803
82715,81103
71859,11828
68229,88596
77734,44594
81795,87429
12006,80297
20542,40763
30326,25558
58699,2628
31226,58160
53360,44372
55584,34884
51254,11929
96004,75119
658,45944
72835,50880
97063,38888
5022,87737
94914,13577
10517,98062
6481,9525
10455,23852
46227,1178
5842,34275
20823,43549
8518,80257
26888,37726
54905,95134
67734,80931
16945,5921
64395,87042
39316,50197
37862,10453
27735,74032
2186,49768
93186,54025
44810,85513
10600,79419
2913,29703
21297,22388
79156,11294
50867,12147
2751,26524
81988,2763
59922,9702
85400,29222
37881,39573
33027,76768
69234,2244
59018,58929
40906,1131
60353,91240
46631,64132
48335,18818
11486,2322
48044,35784
6375,67276
94667,4652
50641,84403
53856,36660
45522,16760
57484,2587
12847,70731
11879,72109
4465,80973
98914,89438
10080,93807
85260,91082
26263,17379
92332,57615
31795,32542
11503,77891
1323,53303
67575,70192
83128,78588
72277,12372
77069,78036
57445,31204
90858,24613
67650,94356
33195,45889
5252,81988
28788,27680
39310,22731
91908,32283
37271,68641
63974,56543
75213,87082
94278,36987
9316,77821
43310,9981
37828,63071
70946,58390
39368,77721
52429,1924
28440,62228
86335,79400
60322,17509
18802,21365
33700,94787
50801,84264
31465,48740
84120,68333
27990,28775
56957,69905
24480,24974
42920,44217
70587,716
94440,65153
4400,7538
16235,40196
71398,57806
25451,1181
80579,33826
42377,62686
47519,31329
19423,71030
60289,99114
52185,66621
83605,82662
86284,33507
8691,27792
44212,79043
81368,14954
98877,59249
27011,57363
46335,25491
83238,14212
45119,54443
11630,75882
74047,19333
96770,77716
99949,84994
56118,17991
63824,70952
84672,17047
75616,52622
82723,84166
47709,95739
1682,63864
52804,5785
98932,80649
87129,62253
21684,4466
38582,63103
18346,46309
62528,81421
12699,51458
37349,50795
69060,54018
9001,79347
22322,43438
39081,93599
68008,77411
31212,55769
37387,98158
66052,49754
39817,52490
47152,695
27895,13369
65289,1265
5005,49000
44173,97395
52908,40176
50836,92115
13428,32304
12596,86677
54225,59459
84965,7702
8059,45771
39241,87590
74244,11753
27736,99582
86230,63429
66179,75586
69388,23088
78252,8819
97988,17187
2774,45996
30990,239
11303,573
91688,25730
33770,38749
35213,1966
14420,48455
66326,54024
8132,96435
66896,35867
60374,99350
95984,52511
81833,78465
75961,97263
30747,51593
39490,37678
12746,56289
66418,32247
71902,54067
44383,74655
52086,20162
57407,65650
35802,39413
11681,36490
59816,96436
27452,62744
77116,65251
13914,84610
80854,54650
84464,34762
97696,85844
7599,29589
27597,69711
36539,43730
30303,81062
69920,50178
79431,5409
33361,91088
53746,22682
87933,24722
4893,87526
68294,74750
96801,9691
83833,27091
37968,55692
26942,88519
10874,41710
96474,94756
57144,12372
88084,22350
10729,61288
92015,49918
86534,44565
42933,73604
85861,45028
65125,49458
81933,74635
17601,72797
9419,69613
73141,92545
37140,37495
48671,57267
46823,1399
98143,47774
46918,38160
70505,64068
18679,45931
36088,18766
53131,47657
99266,31722
73736,32818
62041,11170
38540,46742
66758,89524
89933,48798
41771,30747
26719,90190
9928,92089
63536,66274
91612,81709
74089,40709
36158,41968
28312,93680
93666,95482
80916,7621
83160,24027
43767,37282
18114,26133
42832,2211
76526,3616
17864,50929
21884,24228
77351,38962
77598,10327
70802,65078
8860,97596
62013,18604
46593,70455
87972,31768
59923,72238
5194,8920
53848,73705
1139,30191
58440,80791
77777,47409
59555,56382
28597,86586
2599,66521
84812,39718
71931,77001
3967,68045
69923,5833
32543,22816
89317,11496
7982,56315
90555,10480
24539,76171
37383,79312
59042,26064
91417,13499
54843,31034
2936,11179
12109,84984
65438,66150
63270,64123
6294,56613
4486,20679
29643,17826
79416,471
46576,69084
7424,13051
1701,98645
21604,29172
58505,68222
10382,41683
31779,10971
61144,64168
71355,86994
19852,90609
11596,10173
53078,6103
84970,67561
81939,23179
14021,65069
34253,56014
14047,52614
39932,3801
14764,93333
48712,87061
78391,9557
52004,91673
9728,79895
64135,39973
35363,7556
50204,49266
27030,12346
79414,40413
30132,9258
85734,23062
21057,59532
8697,49625
37116,69320
63509,87083
51080,25988
13511,99236
34200,37326
47862,21413
8086,72992
4668,40545
71417,21684
38997,72635
77407,45425
2804,41667
64193,76879
45905,54375
20604,86404
51726,93212
67311,47635
13690,57057
3288,78972
50957,3496
9109,26419
72965,47862
82705,6129
7490,38867
46979,50821
50418,47269
25630,60477
40018,53299
16081,43801
319,33998
33243,88777
50868,63168
28904,16067
45398,24599
4130,33187
45766,18730
