S_i,A_i
4486,489
3524,1388
4615,3191
2615,1925
4291,1330
3,3964
4165,386
2756,4351
1149,4134
4150,4315
4858,353
2382,967
715,1740
2030,3301
1406,2650
1804,2904
350,601
294,3857
2071,4207
4281,375
1761,2535
150,1648
1652,590
3884,3680
135,2823
1102,170
1349,4175
3572,4593
3671,1364
3065,4270
2625,2129
2201,1158
4542,2945
1418,2820
457,1393
1835,3678
3354,2245
1474,2232
4770,4265
2942,1599
2458,866
1584,2155
593,4579
4552,407
4692,752
3608,969
4417,2259
1213,4341
1924,1860
3870,2921
1341,3564
2213,3843
13,4933
907,3773
4067,4067
4939,287
3450,3886
3610,3042
1808,758
584,138
835,2045
3325,898
1945,1122
2045,639
256,4481
1345,2408
272,1262
55,4076
1933,4200
338,3188
3409,468
715,199
1564,1035
405,590
3789,1682
2357,3134
4760,298
2195,2109
2672,264
4440,2773
1512,4013
1570,868
3678,2997
747,3499
188,3988
3238,3449
2104,4775
3382,4701
3181,599
2141,1954
1445,1255
1133,1551
3686,1952
595,3806
3737,3275
2384,1667
3876,3578
3181,955
363,1958
2430,3259
2030,2280
3354,3520
765,1895
2850,4441
110,1611
4084,4075
2662,1795
1954,4957
700,3823
130,1741
4578,3396
616,3199
4019,4340
677,3639
3353,3365
2108,3839
852,2581
3896,572
2120,4867
4867,1851
912,1535
4891,2681
4272,1015
1346,1108
4870,1281
1916,615
619,373
4783,1167
3485,2973
2252,3875
4971,348
1170,4083
3441,3815
4161,1216
1825,2410
3778,3436
1910,105
2103,685
1074,1761
1871,2810
3773,32
4585,1519
1773,1424
1118,3230
1924,2799
3813,2392
4578,3627
3380,2999
4555,1460
4169,4164
3005,4940
3474,1540
420,2369
3077,1446
1405,3884
3802,3530
4403,2309
734,1874
1259,3298
249,1257
2907,2970
1266,3447
3347,583
962,400
4311,2877
2646,2046
194,3513
1799,3708
262,1839
1358,2963
4409,3401
3483,3139
270,3582
2495,3104
2038,229
1977,3012
2669,623
182,1609
3125,4302
4795,4638
1013,3523
1389,479
996,1493
4764,1365
2653,1683
290,3013
3876,1617
3338,758
413,4976
56,594
4934,179
85,1537
543,4203
3159,2855
2377,4625
2695,3233
565,2375
373,1702
4291,4711
3059,981
2971,941
245,2482
4671,257
1955,2496
3140,1804
4135,3012
1641,2106
4866,3924
2369,4215
2384,4674
1453,2209
2017,3477
2250,1934
47,44
4562,1180
1624,3639
636,3216
3469,2609
2672,1174
3864,2404
868,1971
3436,2834
139,1730
3825,1003
4714,2982
1367,4393
4927,2443
1190,1296
508,2189
4542,182
2396,3609
408,3574
70,3005
4209,3936
2019,2051
4378,4026
2884,2355
541,1808
1599,210
4544,3016
157,3748
509,4689
3820,4639
1147,4444
394,4951
398,3810
4397,4133
4715,4738
417,2258
1317,1139
3962,561
3398,2416
121,4086
2961,700
3374,82
116,2599
947,3786
4813,1325
4972,3510
3416,3201
4400,3570
1248,1428
826,4428
4120,2287
3562,2585
1931,469
2608,3966
4492,3543
2144,835
4658,3992
361,531
679,4428
1939,2246
613,4602
1374,3972
3165,1401
868,3137
3587,3522
2293,2642
4764,981
647,131
4898,3705
897,1723
1742,1568
816,2388
1795,430
3633,4956
3221,3728
4969,2689
2119,4541
515,64
1063,2219
1624,4744
683,1379
958,3448
2921,3294
1325,4834
3665,4964
4965,2333
1491,2941
3200,2966
1435,4737
4593,3355
294,73
2763,2100
837,3999
3619,4574
12,2355
1683,50
1608,1248
2589,1091
1875,2920
4546,1683
40,1103
2067,147
4404,4310
4575,871
2754,1124
1969,4909
1838,4840
438,293
1039,1747
1999,4289
183,4014
2786,2584
3123,1857
3058,264
4738,4963
1287,2817
1569,4690
1774,1679
2826,1032
843,538
1005,559
4090,880
3032,3151
1489,3140
1998,1511
1295,1494
4481,1713
1782,4679
3582,4237
1861,596
4685,645
3030,4827
4203,3997
1358,2313
3236,1433
2476,1182
2271,83
3234,4027
4405,1652
2832,4332
2067,3870
765,4314
1337,1259
4009,1521
3094,1796
573,2170
628,2073
2522,4810
1998,4373
4817,3855
2657,3681
2109,2370
3543,4471
1206,3873
1513,70
860,1164
2955,2442
1068,806
3524,4918
1220,2311
2266,4342
4388,1020
4874,1517
745,3835
3647,2976
2192,2491
2984,3883
4611,2283
2485,4918
2328,74
843,3322
3778,1524
1109,1868
4690,1468
2012,4154
150,746
3333,1028
4036,4951
2589,4952
1250,2174
504,4287
4648,3628
2858,3692
2006,4525
4382,2806
613,2013
773,819
2099,3243
3438,1659
2274,2160
3034,2915
163,4214
2825,2540
2992,1259
1341,4451
4502,4514
2898,508
3675,2788
1982,1003
1496,1640
2458,1052
4462,1223
3189,260
2505,2577
139,202
3834,696
4412,2652
1289,534
4948,231
3303,1107
753,743
3192,3900
2195,1982
541,4748
1289,284
2625,706
2639,4178
1620,770
4606,4487
3151,831
2631,2305
1455,35
3167,90
3414,3542
3989,4289
4426,373
4002,1407
4833,1314
2015,1321
1611,3766
4644,4716
2345,4219
140,875
882,1512
2278,4151
3708,598
2964,2739
3125,1993
4264,253
664,2611
531,3416
3310,4005
1811,922
3456,4315
1307,978
824,2466
673,4954
1373,4189
719,4287
1644,4870
4985,3146
16,135
2405,2464
3831,1064
803,837
98,3993
1519,2926
3824,76
3487,1522
890,411
2354,2682
1705,3270
1698,4980
2568,1280
2381,3464
4396,3952
3220,2724
2281,2835
1940,163
4075,228
3666,2070
2507,4992
4700,1568
1178,2752
992,3576
863,3512
2113,1095
3427,3125
60,1579
357,2418
570,2141
2693,42
450,1859
744,4059
3302,4190
2264,3233
3738,4991
3698,1085
3784,2361
2174,263
1554,1330
2998,1795
1908,3515
4536,4520
4005,2718
4204,278
2827,2086
2781,4512
306,1394
3530,2490
1537,2395
4556,1337
2902,1822
929,389
2547,702
4766,352
3230,4732
1355,3195
2856,2229
3947,4463
3985,4729
794,1376
1317,4172
4767,1554
686,4593
2343,2896
4785,1725
881,4818
2317,3082
1759,1710
105,426
3281,2894
956,2400
2526,4347
3667,745
4584,4079
4903,2280
902,318
3456,3652
2213,3446
1413,924
223,4514
273,2008
3515,3825
2081,2810
4211,3987
4312,535
2900,3012
3991,2759
3853,3727
4521,1553
641,540
3108,119
2374,548
4108,3695
3062,2567
1432,3829
4990,1101
2811,4645
299,4144
4918,3118
3936,4975
261,398
2531,3631
4306,4380
1535,373
816,2407
2095,1853
2499,3673
4914,2559
3099,1874
835,31
4571,1640
2667,780
3729,2123
4141,3124
2308,3211
1309,3491
3681,1787
1735,2370
4347,2771
1894,2982
1851,1715
1131,3370
728,3286
3852,68
1526,1018
801,1956
441,1022
434,2946
541,1609
48,1262
758,3616
1665,1519
2912,2779
811,2525
4774,1074
1974,4729
1981,3584
3819,2477
4968,3474
4600,765
203,1005
320,3564
4707,3527
356,2703
257,3520
1008,1055
1384,3047
2575,4502
2088,2244
2992,976
4862,3929
1413,2510
4819,3048
4976,419
1993,4151
2537,1941
2706,1903
3850,4106
2850,2782
4803,877
4062,1294
3987,2324
355,3847
435,3420
4423,3512
3045,344
152,436
795,3946
990,3935
2618,2396
4839,4021
4637,1628
4619,194
3254,2851
2520,2939
1389,3427
491,3871
4602,1493
2352,345
834,818
4384,4462
4303,4276
2320,1454
4645,2741
3331,389
544,3994
1575,694
4612,1344
4548,1560
2177,123
3473,1206
965,2026
1126,854
266,2559
1388,655
3108,2001
2198,165
2351,4870
1215,3360
1782,132
3755,2285
3612,3668
2461,3164
2559,108
3303,3288
1489,1567
4256,4617
4546,2337
1700,3108
1774,4767
3528,1524
3047,2718
4836,1840
4591,2665
4048,3238
4320,2130
3286,1723
2826,2212
3018,1105
2008,4106
2902,3866
4829,545
4366,3092
4354,1684
3256,1515
4475,1159
304,3444
667,3735
1281,429
3652,1260
434,1838
2853,3842
385,2339
3130,1868
2111,2177
845,1683
1774,3859
2362,994
1748,199
3289,2146
2574,3151
2591,2133
4628,1673
2234,2412
710,3861
1686,577
2905,3449
773,784
1148,1256
1924,2795
1232,544
1141,1532
134,2341
4165,3377
170,2334
1124,2289
4664,1156
1335,2113
2878,2413
3991,3829
685,3629
2385,4497
2174,523
1345,4018
2523,1542
1605,4494
1492,1843
2265,4836
4379,4187
3129,843
4012,2341
1197,1081
3572,4334
2129,2945
3898,1333
4983,4836
3797,3930
971,461
2906,2187
198,46
2138,2989
3106,1133
4388,921
3491,3677
4726,4430
2180,3159
1924,3487
3123,2843
1072,1046
2960,2705
989,1645
953,1634
1975,1037
1364,3145
266,2425
1601,1251
2502,4102
2255,4293
1581,3152
1661,1697
2581,4642
3620,444
4785,4005
877,3136
4726,4568
1175,2650
181,3759
1643,1614
3636,3299
717,1927
4105,3929
2418,3091
2869,2361
2451,2970
3498,4100
759,3330
2336,1492
217,3387
2221,2755
1461,1358
4715,3998
967,1345
2663,2294
1492,1880
4994,3900
4845,4547
3264,1799
4572,2065
3748,4418
2602,3196
4133,2234
4627,540
4381,2814
227,2603
3816,1763
4806,1913
4667,3717
3452,729
1567,467
3914,188
3443,2623
2630,4811
1529,2657
1162,3086
3823,472
2284,4870
2376,1856
4440,4533
278,2373
3145,772
3262,2313
573,3851
1398,3957
1196,311
1542,49
3901,5000
1623,459
4909,2076
1951,226
1250,4661
4812,3890
991,3244
4707,4997
1676,367
2290,1313
389,4623
1542,1454
3968,4728
2174,2244
2694,2800
4369,3936
453,574
2274,4472
793,3381
2289,636
2827,3514
2253,4052
409,3384
3137,1903
1370,2986
907,3219
3081,3801
3127,4559
1183,4156
185,1198
4538,3322
4798,2955
1178,1557
3208,4485
2903,1850
4436,1419
4404,931
3770,2831
1255,1238
990,1052
1366,1196
9,4605
3487,2250
171,2312
3200,1274
4499,2943
616,427
1001,1043
825,2756
1096,1302
1364,94
1712,2090
157,3085
794,1628
4728,2948
4414,4217
1312,2662
3678,886
1513,4367
4956,4587
3543,2037
146,2405
498,2810
587,4939
2489,4021
4248,3695
3303,2160
1353,2113
4741,2738
308,4967
4125,3515
4995,4878
1861,1557
1753,3782
4833,213
2667,3292
3743,4404
2414,1575
3917,1513
34,4843
1063,2903
4177,608
2868,3225
1976,2847
4550,1534
352,2255
4209,2806
311,855
3718,2178
3696,194
3045,1376
896,3438
1600,3436
1220,749
4115,4427
1004,121
1375,1669
4055,2453
3841,4305
4221,3203
229,1489
2213,747
3218,3322
4289,162
2724,1410
3754,4045
1125,4113
188,2719
1297,25
4684,2542
4103,4131
2988,1384
1921,1997
4692,4278
3711,4760
2131,4851
149,3422
3224,4924
1225,4416
4580,2822
2553,1881
211,2746
2670,2976
1540,2523
80,3142
3724,2988
2084,3527
4728,4592
3454,4345
1077,1653
627,4335
220,694
2520,1500
834,3572
777,503
1193,3278
3841,424
4116,3193
2343,2429
278,765
3904,1441
4608,4955
2523,1189
1324,3037
2373,2393
1026,1516
2854,2
414,4561
3199,2058
1953,2589
4398,1193
4452,1502
1816,3594
602,1219
32,3255
2338,1395
3034,3133
2934,3361
3273,2031
4216,1501
3645,4544
1193,966
1478,1950
363,1725
4421,3342
2406,4835
959,2190
3264,2833
256,4904
1932,4796
2877,1263
38,67
1945,1274
2519,2430
3401,4365
4699,422
1976,2989
3495,800
4463,4333
2513,2301
4905,2141
739,4542
57,1379
4812,3235
1941,1059
422,2067
11,2564
3270,1778
2980,3436
1149,760
4478,1953
3848,4705
2126,3644
316,4819
221,354
2173,1630
4379,3187
1365,1097
373,2
3101,3068
4203,971
4984,3811
1400,2584
4752,3387
417,4052
1201,4289
1490,1454
3397,4925
217,3513
3273,4921
2941,1365
935,4409
560,136
2217,4097
3928,1180
4454,4788
4302,4759
1861,3763
3827,1917
4522,2837
3845,4679
2063,1653
2718,2951
4606,3166
1617,3045
3388,1854
2835,537
3900,434
3077,354
962,3356
3051,1187
4581,2694
4923,1197
4980,2321
506,4537
1005,3013
4015,4552
73,2596
715,2086
42,3728
2117,4683
4100,4334
3566,504
4350,590
966,913
4599,2300
790,2936
4990,1156
2194,3352
4995,762
3769,111
4642,1468
329,862
3854,3995
3523,1889
4286,1433
1863,2040
2879,17
3882,2552
135,4122
3811,2201
4627,1178
1798,2312
4715,1649
703,394
3461,3606
2122,3749
4353,3156
4250,4671
420,1957
1251,3319
1434,4153
3240,261
2114,1180
1736,3361
1505,2798
529,1380
3335,4823
4080,4111
1979,2381
3257,4501
2630,280
627,3810
4122,955
739,53
1498,3327
3575,2606
4708,2378
4234,582
1949,4822
3986,3861
3673,1583
4372,1340
2523,3493
394,4391
841,2239
2155,4856
3151,4395
710,4759
4752,932
3159,2753
602,1042
4755,2324
1045,120
562,150
1263,2966
2507,2985
1379,1192
860,523
699,1287
2210,2765
2081,1806
4226,1141
4996,3647
3676,4895
4833,974
625,2773
4617,3366
3878,990
1253,537
1241,2013
1102,2575
3269,1254
331,4946
4195,3562
4844,3902
385,388
4576,3786
1082,175
2526,3185
1978,97
3369,4194
1144,4030
1353,3715
1547,1130
1584,2342
964,742
1593,1853
1107,1583
4026,4082
1963,1073
4929,720
2597,2596
4423,3858
590,4599
3863,1032
2550,1984
1597,4304
3942,4868
338,4609
3316,500
2764,1412
4558,4769
868,4198
4554,4017
97,232
1883,3078
645,961
1729,2995
1994,300
2728,3747
4115,2524
50,3520
1523,463
842,362
755,2954
1276,2477
2739,2966
1858,1952
2975,1173
2310,3952
2387,2822
3202,3868
2299,2222
548,3247
1750,378
4742,1135
3055,246
162,1260
2476,3599
1018,2546
1443,1318
1655,2571
3915,3461
4630,4776
2086,4799
14,3522
4570,124
3558,853
1236,4226
3821,1877
4096,1742
2313,861
3328,2055
2665,1611
1449,970
1186,3785
2937,2009
4171,418
3335,4688
1525,4792
4539,965
2786,924
4223,2938
3193,1712
2306,2970
2997,2100
3372,3099
387,2066
881,4657
2262,3717
1517,4980
691,2214
203,4522
3752,310
3664,4672
3381,2731
1425,95
3516,873
3737,3001
2997,101
2159,3907
3163,1716
4781,3507
2023,625
4319,3083
1433,1472
2155,2819
4884,3426
1690,3598
4559,1389
76,3091
3200,3365
4064,1329
2768,2807
745,4993
1511,947
688,4618
1141,546
496,290
262,4344
2301,79
1898,506
2619,798
2457,3441
3285,976
4408,4697
345,4428
2505,2706
2941,2749
1627,750
3844,4115
847,3971
2541,2792
2802,1977
1288,2253
568,4736
4551,3976
51,2478
3689,4951
2618,361
2100,3194
1798,746
4875,1933
776,2764
402,2312
4736,1826
2302,2927
17,3426
2589,161
1157,2123
4319,1208
4432,2147
1798,4206
3151,3430
2655,451
1390,4494
3162,2351
2633,4039
199,1651
3133,3325
2576,1675
961,3771
189,3601
1940,989
4986,4894
3722,4626
4737,1867
2941,30
2621,3820
246,392
3268,4675
1603,2681
1578,1860
1481,462
1666,4474
1712,3185
328,3329
51,4388
1189,1369
2860,403
1362,4656
2971,5
3380,2950
4431,3097
3766,3819
4100,1683
4478,4916
4174,2983
496,4167
2078,1088
2861,4373
2108,3778
1634,2323
717,4552
1644,4136
4848,1144
4100,431
20,4053
4208,360
3264,2506
1747,4079
359,1723
2298,1687
1475,4119
3265,2909
952,3048
1129,2441
1098,1295
1132,1398
329,1966
2588,830
1431,2338
37,682
3053,2272
967,2429
2443,3486
3239,1327
3631,1956
2147,473
4575,2210
190,1137
1259,1082
2815,256
3055,1626
4737,2783
2816,3108
1559,147
4733,2064
2369,2693
571,576
2129,644
84,4209
3305,606
4230,4812
80,1083
1923,3091
4457,3448
3473,2507
2516,3385
241,3502
4184,673
4927,4144
1764,3477
2756,530
1512,4874
3406,4379
3180,463
3931,1642
3909,1651
3871,2643
413,4829
488,280
1428,2765
1969,377
1952,2056
4512,1165
4386,1868
887,426
3902,3261
864,2122
2951,4039
3434,1964
1081,184
2158,43
3644,2071
4903,93
1774,4873
2355,1366
1224,4986
3944,4292
3005,2810
2314,2022
4516,3313
2132,3977
4896,2699
2355,3332
1183,1331
2866,3810
1650,4631
3101,1245
3443,1585
3156,3818
2847,3479
2956,3024
4969,116
3926,142
3439,3354
4005,2068
4411,3649
529,1572
1733,4022
3007,3016
2842,4346
2351,4810
4518,2087
3067,2418
4642,4586
3714,625
645,2040
3233,3877
2628,1286
2809,2796
873,4496
957,4272
696,2693
2387,1232
3879,4921
2333,3197
1705,103
4127,2354
3584,1047
3724,1478
4077,4613
2634,412
1665,3613
3741,687
1288,393
1272,1417
4333,1910
4968,679
3324,2783
995,388
1773,1758
559,2438
301,2677
4849,2897
1784,781
2916,3930
549,2323
2761,4905
563,2901
982,790
2881,110
682,4886
4527,313
3639,4817
3642,3331
2746,2587
3035,4405
4462,3251
4914,723
1360,1920
4054,27
4984,1243
901,4483
4991,1216
3841,674
947,2077
932,4521
4919,673
4388,4909
2702,2605
1155,3457
1437,4126
2033,1874
1627,3503
3989,1072
3056,1971
210,3534
764,885
86,454
1113,2093
3681,768
143,3634
4749,3976
922,931
791,1643
3228,3807
1688,4154
4400,1912
3533,217
2037,3814
894,3816
2288,2938
1122,2963
4797,2624
808,552
553,3276
2649,4757
4970,214
3253,683
740,1181
2318,3303
3912,25
2196,1752
2832,4676
4785,3946
4676,4012
1075,1768
48,2573
48,4495
3977,1188
1943,848
1335,678
2790,2567
2082,855
2214,4267
3123,2213
2383,2032
3793,3219
5,2113
2478,3226
2857,2385
950,2123
4213,454
3538,1570
4260,3821
4049,1945
3222,4508
4011,4297
3032,3039
903,2814
4639,3512
4428,920
520,2017
243,4090
4724,1203
4291,4847
4224,2914
4604,1788
2155,1351
2347,2578
3976,2419
3418,1732
268,4676
3251,3667
615,863
1068,130
4463,3200
3326,2764
4906,1421
3043,2078
27,3799
596,3635
2079,1274
4430,2433
1246,4296
910,2685
2281,2136
1887,573
3470,4138
421,1944
1343,4327
4001,3847
1585,573
2080,300
1844,541
1221,3245
3369,3468
3984,2292
1990,2890
327,272
2932,3545
246,489
3125,3101
3307,4966
1023,1646
2212,1981
2049,2299
3681,4216
4668,2133
2601,1934
3602,4274
557,4456
3692,676
3557,2556
3522,56
3354,3701
4009,4455
4879,4236
4367,4212
4757,4825
1515,4686
54,2640
4694,3734
4151,2513
3311,735
1676,1049
192,717
905,3096
1192,1810
561,3120
4254,4320
781,227
434,4471
2134,4078
4446,3768
4752,3498
874,1503
3263,4522
1974,188
2135,54
3093,3990
4986,3893
2485,1114
2845,265
493,921
4918,1573
507,2327
4836,436
1805,1443
2234,2912
4590,2291
552,984
3719,4786
1477,157
3199,4777
2208,2934
626,4617
3036,2994
3172,3703
2414,2634
3989,2685
2277,4127
2344,3646
23,2735
166,3939
4776,1950
1662,4750
4808,4789
3210,1762
3728,2506
4580,2111
2224,4154
4714,1117
847,1643
101,3534
2948,3416
32,2121
3727,2426
4416,1290
4320,552
2390,316
626,1642
554,1570
33,1943
691,2762
1136,1192
3485,920
1390,4130
1144,3638
3669,1083
4450,3310
3288,3348
1969,2249
1775,4096
2909,1319
1382,4928
4655,4972
1723,4952
852,3194
4168,3544
4960,1191
865,428
2285,1639
4596,1516
1820,4292
4385,3361
3493,1742
4717,4301
801,2174
656,107
3923,132
2154,2751
4110,2309
2138,1448
953,4130
3027,1788
4347,2517
2858,2509
4338,4650
40,671
2951,2294
4331,2416
255,3539
3172,2078
579,1031
2988,3468
503,539
3609,4940
4291,3322
185,49
1119,4307
2877,302
2087,4857
1507,1518
1661,2009
1807,4524
4447,4944
2930,2896
1048,2144
626,997
183,381
2675,2458
4741,3545
2219,551
1300,4532
3833,2753
440,1473
2667,4296
418,3866
2880,2272
2725,3326
1506,2996
430,1303
2349,1254
243,1277
3211,2975
1700,557
4612,2865
124,2183
2462,1395
3003,1817
73,4027
3208,4425
3143,2040
824,576
1443,4963
2692,1666
4141,3983
461,4536
3117,4173
3674,1517
1624,3179
1266,2910
3288,4921
1174,449
2219,557
1055,284
2081,1393
4029,3032
1958,69
2816,695
2559,3077
271,1378
950,1081
3769,3970
10,337
4879,3466
4572,2514
3852,3958
738,496
3417,176
3218,2069
2299,1020
1294,3087
4015,2306
590,501
601,1550
1318,1589
4292,3612
64,1589
2058,2127
1636,4400
4238,3427
2050,2848
3786,4330
457,946
604,949
2129,1431
2717,4623
1664,3120
4228,445
4071,1262
4922,3931
4513,3390
1503,32
3173,3301
3169,3823
1512,170
2307,2051
1371,428
3528,414
1578,852
3025,3081
2367,2148
4753,1213
1519,3449
4481,2120
4327,901
3261,767
4249,1378
2919,363
544,4331
831,1194
1148,4985
4305,1759
4853,845
909,794
3333,1192
2212,4722
3749,4957
2978,1239
2334,1715
502,2261
1586,91
1824,4594
458,4467
157,2837
553,1475
989,3282
1757,2766
1885,1842
2248,1433
4076,862
3139,4514
4067,567
1930,548
4727,4959
3492,986
4752,2985
282,1145
1855,2681
2319,636
908,2151
1700,3307
134,3970
1613,1763
303,108
2879,3409
448,3486
3268,1442
3873,584
3172,131
4947,2854
157,4656
1066,1070
265,4376
4391,1163
3675,4716
1794,2402
375,215
3800,295
1843,4058
584,2029
3373,4853
3542,4091
400,1017
4264,1848
970,3107
3209,2090
3327,325
2546,1442
1665,3415
525,684
1082,4071
2531,710
921,4904
4557,3095
3262,2235
2278,4979
4820,2455
1602,2091
444,4121
2449,941
4141,1778
2416,4980
4991,163
3600,2075
403,1330
3355,1749
2348,407
3260,1923
1360,4427
1868,1712
2564,654
2087,4782
4767,4087
2390,3310
2344,1508
1014,4292
1474,4833
2071,3728
1176,1385
1355,2025
2323,1965
4011,2685
2680,2000
2261,1551
1787,3340
250,395
1885,1064
2039,4417
1491,1268
1568,2238
1988,2970
1292,2343
259,4732
3480,2551
3566,2559
3256,4080
660,2052
3204,4635
2624,2515
1323,3013
3714,547
3655,2970
3939,1171
3152,207
460,2805
3360,2037
296,4010
154,3322
4156,373
1500,1460
2364,63
4927,2981
838,1376
17,2665
4285,3624
3168,3
1198,626
4856,1314
4348,1824
2849,1006
4794,4557
4293,1567
4499,1767
2440,2011
3808,2475
4951,3681
497,3545
4775,1093
2306,4206
1203,1061
1605,130
4322,752
2750,1593
4375,3200
2209,4297
177,365
2211,4209
2145,118
1270,4348
752,1800
2501,268
848,4602
1075,2308
4983,3251
4791,2782
4847,4093
4164,2275
3625,808
677,94
1200,2753
4966,2842
3195,4466
1305,3334
2255,2353
151,156
1875,1796
792,906
508,2653
4336,1224
4117,2443
2788,2263
3139,4553
3755,901
2529,1687
4842,4196
2463,4680
623,3606
2456,3236
1773,3916
1211,4047
999,2834
2091,4217
1675,3992
3025,1986
4287,1798
2574,3281
4802,935
4953,3350
1537,4009
2082,1972
2328,596
2228,1513
4224,4335
2176,4798
4474,2489
1597,1325
4310,2943
3352,1776
2271,4874
4028,1124
3241,4376
3030,1134
3896,842
3229,3800
1725,4788
290,3331
3187,2624
274,467
4217,2135
4818,3234
3106,3287
419,470
2240,2204
2946,1639
3242,1406
1574,4459
3716,33
4036,2183
4470,152
921,3443
3741,4829
4619,2943
2952,2724
1763,65
4425,4964
1562,1967
4447,216
2202,237
3909,3639
1485,4322
64,2661
3418,1581
969,4926
1950,3690
1872,4710
2588,2778
2656,3081
4782,3584
2219,4538
1720,4669
2900,4114
2400,4251
1775,339
105,2253
155,1873
3997,483
4638,4610
3082,4524
4561,800
4572,3045
848,4417
3854,929
2967,1978
2416,3572
4006,2126
1079,3935
1802,3545
1333,4333
1187,1353
4040,4317
308,481
4624,3912
3895,1749
776,4216
3249,812
2695,2672
1234,4837
3630,465
1917,2811
1330,2730
2289,3793
840,1042
657,4422
4722,1005
1283,3637
1435,3235
754,1534
4903,204
3285,1496
699,1436
4205,475
223,1347
2242,4943
3109,3828
4560,898
4335,3569
1647,432
1647,4308
1097,3908
3421,4946
435,3577
3932,2302
4482,4385
1712,1496
3168,631
2409,2727
1150,738
4451,4820
933,4672
3791,1997
4518,3227
402,1970
1882,3311
1770,4057
3536,2721
3483,1240
1828,1924
288,2367
4886,2152
4097,91
287,2205
2198,2090
2074,2159
1567,847
1052,586
2579,2556
1432,4622
1817,3409
4662,3299
4262,640
3312,4012
2583,2163
4661,1174
3668,731
3941,4519
760,2044
4353,2013
2536,3090
2876,2591
3664,2561
1327,2301
1311,4009
2799,4501
3403,1603
2554,1947
2636,279
4787,4497
3986,2572
3309,4172
3495,3545
1514,1655
1924,1579
2666,1335
2706,2741
4771,3846
2956,793
4274,1505
804,4891
4746,3951
1460,2165
4957,292
2682,4656
3092,197
1339,4266
306,4518
3395,3914
2128,206
221,955
3053,4048
2701,84
2432,1217
1487,2286
2276,3984
2773,2345
4273,2800
1319,3623
2310,3395
3833,2360
219,248
2086,1346
2419,616
2478,1472
4802,3649
3770,416
1348,2151
858,978
2606,3369
1920,1107
2256,213
4417,2872
736,153
466,2345
3753,567
2979,3551
3847,1799
1340,4138
4721,4143
1059,4384
3222,4435
2534,1726
4882,2154
3495,440
4467,4589
1367,584
2359,1875
4923,2522
4250,3075
244,4147
4096,2974
4601,4821
3929,1284
2611,243
1631,453
4153,2768
319,1684
2806,1565
4762,2235
536,2463
875,269
2159,3682
4703,3388
998,352
1113,2931
1728,4853
3813,2162
1000,2564
2405,2340
4479,2628
1534,189
3281,4372
2576,286
215,1296
916,347
4374,1171
2106,4694
2675,55
3625,3321
1352,1413
1966,2599
4502,3902
2119,1593
3518,943
2593,2740
880,2305
1522,1332
2883,679
1708,2907
1063,4587
2452,3162
134,2873
2567,3900
4242,1176
4984,923
3245,595
584,3873
4134,3899
3516,4658
1325,3488
1162,4830
3102,4195
3834,2089
685,3540
4060,521
4492,2447
4534,3509
1479,2956
4658,1532
1425,2138
3658,1521
2227,1353
27,214
3395,4919
684,253
4192,4834
1865,2345
2727,4923
3718,4157
3993,4140
3128,1178
1155,2672
4144,3222
2774,3078
150,4339
3367,316
4700,2358
300,1705
3245,784
138,2692
882,1498
3211,3694
1306,1846
3963,4426
913,193
1649,4470
450,3440
2676,3843
1730,1715
3673,985
1987,2581
88,2729
1257,4701
2227,3608
3203,2061
4270,1817
694,1974
55,3346
3178,47
3720,2797
69,2614
2139,3676
241,4684
3285,894
4614,2808
4463,1351
2060,4967
3843,2707
1262,4602
4065,24
489,470
4716,4614
185,3027
1197,1603
1462,4218
3937,3161
4187,1612
968,2419
3373,2444
4749,1039
3269,2960
639,2336
1345,1480
17,4246
145,3826
1971,3774
4042,3397
4237,2320
3889,4079
3105,763
436,395
308,1974
163,3865
4723,914
1137,2873
3355,4239
2290,145
1671,1370
806,1523
825,1647
2876,4812
1454,920
4426,3070
2033,2485
3219,2283
3392,3461
1719,448
797,2447
940,1736
2555,110
2219,3881
2423,418
2175,2594
2453,3175
2610,67
3683,3168
979,4190
4356,743
4517,4617
2929,3839
889,4006
1293,1826
1857,3328
3128,808
2168,1784
4535,4973
601,3808
4329,2719
3653,4148
2941,403
917,2604
637,2437
111,1170
4846,3460
410,1205
4058,3043
2983,2195
4461,4774
3691,1685
2962,3906
3293,5000
4631,807
4782,1958
4394,1516
4374,526
2928,4956
301,2207
3792,1548
3628,2508
632,1821
4831,1488
121,4428
4462,4062
3106,1241
3550,4577
4185,3173
270,4349
4393,4376
4634,4226
4269,4461
4306,2894
2456,3351
2190,3545
4720,1869
2547,1997
748,4046
2448,3928
2049,3230
3074,4199
2313,4214
2265,1366
706,444
2769,4335
4321,3013
2995,2357
3542,585
4017,38
268,4331
2937,356
4867,2300
275,2211
4891,1951
969,16
349,423
3287,1232
1384,4912
2946,4954
2103,4261
4121,4815
2479,2528
3369,758
386,1550
495,1994
3982,138
3326,1727
1038,4008
3547,733
3027,188
3998,1561
4724,1304
3101,4522
3054,2176
276,1909
2677,3828
1547,2736
4160,3888
4997,1190
1165,4121
697,3169
2798,21
4240,3521
1702,795
1812,305
42,4087
3377,1977
1893,1958
3421,837
817,4386
3949,3031
3748,3726
4858,1658
1294,946
3528,4213
761,3491
2542,3564
1140,3504
2739,2218
3419,2895
4262,4915
4026,1125
3597,420
1365,3234
4794,1928
1977,4421
1587,1567
1214,4963
