S_i,A_i
4,294
10,289
1,218
1,270
4,202
7,238
1,242
2,209
4,289
7,227
10,218
9,281
6,259
8,203
8,266
9,206
5,283
7,206
3,202
6,231
7,212
3,248
5,248
7,210
5,289
9,233
4,224
6,283
1,232
9,238
7,298
4,283
7,230
10,288
7,254
4,269
4,296
6,251
7,265
1,206
5,282
2,205
2,252
9,212
6,280
5,263
1,230
2,225
2,250
7,249
5,202
10,275
6,218
3,277
4,209
2,210
9,235
6,221
4,271
4,230
4,218
8,232
10,220
7,236
2,250
2,261
6,246
5,267
8,264
4,266
6,235
3,274
8,246
9,228
8,225
4,268
10,212
4,217
8,291
10,289
2,273
4,221
2,234
6,212
9,237
9,288
8,290
1,290
6,248
7,247
10,244
10,273
6,276
8,294
9,210
9,211
10,269
3,285
5,275
2,202
8,222
10,276
6,224
2,245
7,291
2,220
10,297
2,263
7,271
1,204
7,208
10,213
4,219
4,250
8,210
10,235
9,209
7,258
5,254
3,229
5,248
7,221
3,209
6,219
4,295
10,228
7,224
7,291
7,208
5,210
5,211
8,286
5,291
9,236
4,231
8,238
1,269
6,201
7,207
4,267
6,235
1,214
6,240
7,269
6,206
2,273
3,205
10,265
6,232
1,285
5,204
8,288
9,295
6,225
3,213
5,226
9,206
4,224
9,224
1,296
6,202
3,237
2,277
6,238
7,289
1,257
2,207
7,253
6,214
9,200
9,218
2,225
5,273
3,285
3,283
3,208
9,273
4,255
5,240
10,279
4,268
5,239
8,210
4,229
4,294
8,254
7,231
3,251
3,247
6,237
8,261
3,212
1,268
8,255
2,265
3,285
10,285
6,254
9,204
10,252
5,244
6,256
7,280
7,294
3,277
2,293
5,211
7,236
3,216
10,241
1,206
8,221
3,258
3,241
2,211
6,211
6,230
7,234
8,262
4,209
4,247
2,228
4,254
1,263
10,223
3,242
3,294
5,255
6,251
10,218
10,258
6,265
1,242
5,284
10,294
9,292
3,203
10,270
2,200
9,246
9,297
6,227
2,214
8,299
4,300
10,243
6,293
1,299
4,242
6,241
10,210
4,254
10,273
2,290
4,226
1,224
6,235
6,248
6,286
7,297
10,276
10,288
6,233
5,227
1,279
8,255
6,286
2,284
2,291
4,292
1,245
9,231
7,277
3,228
2,271
2,277
6,254
9,214
8,223
2,239
8,298
1,254
9,293
10,271
2,220
1,244
5,252
9,290
5,290
1,272
3,216
2,286
1,206
7,200
8,232
5,288
1,251
2,219
6,220
6,202
6,227
6,205
6,284
4,228
3,241
7,200
1,210
4,223
9,277
9,283
4,286
4,252
4,225
3,252
8,235
9,298
6,257
8,226
6,273
8,253
10,241
6,239
2,252
7,290
2,206
4,291
7,236
8,220
2,269
5,276
5,254
1,238
7,251
10,243
8,214
10,250
10,227
3,296
9,299
5,243
10,264
2,227
5,202
2,249
6,247
6,251
3,267
5,273
4,236
3,248
6,239
10,237
6,282
4,219
10,287
5,209
9,298
8,293
5,204
5,245
4,289
5,207
10,289
2,229
1,267
9,207
2,287
3,248
3,282
3,223
5,286
7,238
5,264
6,213
7,291
9,200
6,239
3,239
8,232
10,261
3,255
2,288
7,300
2,291
9,259
6,233
1,259
4,227
5,217
9,239
9,213
7,200
2,233
5,254
1,237
6,243
7,201
6,230
9,202
10,285
9,220
9,250
10,240
8,210
2,287
4,288
1,275
7,285
2,212
7,271
8,262
7,300
8,291
4,252
9,300
6,280
10,282
7,243
6,286
6,214
8,214
4,247
7,217
5,300
3,213
4,218
3,208
8,288
2,229
6,298
6,240
2,246
5,228
5,201
2,215
2,260
7,217
3,297
10,266
9,246
3,291
9,245
5,211
10,297
7,289
5,270
1,209
8,228
10,228
5,249
4,273
4,220
1,209
9,204
1,275
7,272
7,253
4,254
9,232
9,242
1,227
6,256
7,209
6,219
2,253
5,221
1,241
3,300
8,212
6,208
8,282
6,216
1,203
6,248
6,292
3,273
2,300
1,294
4,203
7,298
7,217
10,271
4,236
6,234
7,208
4,271
6,231
2,294
2,266
10,299
2,293
8,234
5,200
8,243
7,289
9,275
2,230
7,271
1,233
3,294
8,220
5,210
3,243
1,270
5,223
8,242
10,219
8,284
3,269
9,240
8,223
3,296
9,266
3,285
10,259
5,241
9,264
2,289
7,284
1,279
3,253
2,294
8,262
1,279
1,235
8,295
6,249
3,220
8,222
1,226
2,268
10,202
2,261
2,294
3,241
1,202
2,256
7,221
4,246
10,297
4,266
7,218
7,218
8,225
9,250
8,245
1,280
2,250
2,261
5,250
1,264
9,248
1,261
2,260
6,290
2,265
10,243
5,292
1,228
8,273
6,206
6,223
8,239
9,257
7,254
6,201
4,255
6,255
6,268
7,284
9,272
3,278
7,261
1,231
10,218
3,288
7,234
8,239
1,282
10,230
1,209
5,272
9,208
2,288
1,277
2,216
9,222
3,218
6,233
10,279
3,261
9,265
9,297
9,243
1,255
1,240
3,201
2,238
1,285
5,296
2,268
5,296
9,284
8,261
9,200
3,210
5,230
1,258
2,276
10,201
6,237
1,242
6,228
9,265
9,225
10,296
7,216
6,271
6,291
7,253
5,281
10,249
4,237
5,202
7,260
6,260
4,248
4,252
7,259
9,247
5,282
3,298
10,245
5,230
7,252
4,292
9,246
5,254
8,277
2,241
2,219
1,210
1,259
9,286
7,250
8,232
7,274
7,220
7,288
6,274
10,239
5,278
1,201
7,235
5,260
7,252
4,292
4,290
4,295
8,203
5,205
1,232
7,250
4,267
8,213
1,263
10,212
7,216
10,280
3,251
10,293
2,203
10,285
2,232
4,231
9,278
8,242
2,268
6,272
6,282
2,275
6,219
1,203
9,242
5,256
5,294
2,265
8,201
8,283
5,274
1,242
7,292
6,272
4,213
6,221
9,206
3,277
1,229
8,258
4,265
8,285
8,204
5,228
1,270
3,273
1,205
7,294
5,246
3,257
6,247
10,202
6,256
6,282
1,200
9,261
10,234
3,261
2,281
9,211
3,213
6,248
10,260
3,267
1,248
1,252
1,239
5,228
4,244
4,269
5,286
1,273
2,257
6,275
5,287
10,294
3,250
7,280
9,278
1,271
7,207
10,212
1,239
10,253
1,280
3,201
6,247
10,285
7,288
6,207
6,240
2,254
8,268
9,284
6,223
9,217
9,253
9,248
6,267
4,260
10,298
9,231
3,300
5,223
9,299
4,220
10,233
2,239
9,238
7,264
8,269
8,279
9,205
8,265
1,231
7,260
8,286
7,258
6,203
4,272
2,204
5,214
8,288
1,270
7,286
10,289
4,277
10,263
8,242
8,202
9,212
10,297
8,211
5,228
4,266
8,235
3,284
4,227
10,231
2,255
7,291
1,266
7,210
4,286
5,200
7,270
8,233
4,284
5,285
6,285
3,244
5,245
4,298
7,276
9,203
8,298
6,288
5,295
4,240
10,236
2,218
6,221
3,275
3,276
4,270
6,288
3,207
7,230
4,275
3,299
4,271
2,281
6,300
3,274
10,213
4,224
7,271
10,221
6,235
5,283
6,271
2,286
8,228
1,248
2,238
9,238
1,241
10,252
3,206
1,205
9,277
10,212
3,282
9,290
6,201
1,260
6,230
3,206
3,289
1,252
3,244
9,286
3,231
2,281
7,243
9,269
2,224
9,242
8,257
2,259
2,258
8,212
7,295
6,247
5,200
6,213
7,230
1,226
6,220
2,291
2,277
4,299
9,214
6,300
8,284
7,252
4,271
10,272
9,215
8,221
6,213
10,200
3,255
6,287
8,274
4,227
3,234
10,224
10,204
6,207
8,281
1,279
10,236
7,212
7,275
2,279
4,297
7,207
7,230
2,223
4,210
3,232
5,300
2,299
4,281
7,245
1,295
4,278
7,248
9,288
2,210
6,213
8,267
10,295
5,263
4,258
5,252
8,204
8,204
5,286
4,272
1,249
1,257
6,201
10,217
5,274
5,204
2,202
10,266
1,274
6,284
8,295
1,300
4,270
8,297
8,202
7,259
2,237
1,218
10,225
5,275
9,284
9,295
9,293
4,289
2,281
3,274
7,253
10,253
5,226
5,300
6,211
5,283
7,259
5,290
9,210
4,271
6,217
6,244
8,260
8,231
4,248
2,279
6,293
8,289
1,287
2,293
5,281
6,235
2,264
10,293
3,222
1,217
4,264
5,250
2,207
6,249
8,246
6,226
4,247
2,286
10,300
3,231
7,267
1,252
10,296
2,244
8,251
3,264
1,238
10,220
6,254
4,255
7,278
5,217
1,248
8,294
5,209
8,266
8,203
2,220
2,201
8,287
1,266
7,268
8,294
7,269
10,231
10,232
5,210
3,220
2,290
7,227
9,292
3,246
8,253
3,240
10,269
8,219
4,279
10,263
5,251
8,249
8,232
2,299
7,220
9,295
10,207
8,214
9,224
1,209
7,287
6,259
5,298
9,209
6,258
5,224
1,223
4,280
2,266
4,286
6,253
8,299
1,237
6,253
7,212
3,261
2,238
3,275
1,268
7,234
5,212
3,291
6,291
8,245
4,205
2,285
1,214
1,281
2,242
3,240
5,279
3,251
9,291
4,264
9,241
1,299
9,232
2,270
7,218
5,264
6,298
3,253
6,223
2,265
2,247
2,237
4,262
3,263
1,214
8,279
3,212
10,300
6,200
6,239
5,207
2,286
2,229
3,220
1,291
7,211
9,262
5,292
5,242
1,270
4,268
9,275
10,291
6,212
6,219
7,248
1,263
5,274
5,286
5,286
9,285
5,258
3,270
6,270
2,235
10,206
9,255
6,248
7,275
2,237
4,268
9,241
10,287
8,289
10,227
3,201
2,208
7,284
4,273
4,296
8,226
3,296
4,269
9,295
3,290
2,222
2,268
6,256
4,266
4,287
2,203
4,253
4,208
3,232
5,288
5,278
6,205
4,218
9,251
10,300
9,289
1,280
6,266
1,226
6,221
7,227
10,234
10,253
7,267
10,211
4,213
5,295
6,263
1,300
5,280
5,220
10,206
9,286
9,291
6,279
9,271
3,225
9,280
5,233
1,231
5,205
9,257
7,287
8,243
5,210
7,231
9,210
6,239
4,223
1,259
8,234
2,224
3,277
9,280
2,234
2,287
7,213
2,267
8,247
1,222
4,288
5,249
3,275
1,245
2,297
3,277
1,288
3,294
9,278
4,238
9,206
5,235
3,288
10,207
10,211
1,288
4,270
5,222
7,253
5,282
7,267
6,208
3,215
3,252
7,295
9,240
4,269
9,207
2,291
9,235
9,219
4,232
3,245
2,289
8,201
3,210
7,288
6,204
6,251
8,266
3,232
7,275
5,217
9,277
8,242
1,252
10,203
5,278
3,247
9,291
10,261
4,211
3,276
2,264
10,221
3,204
3,243
5,242
6,255
3,258
2,210
1,200
9,228
10,208
2,229
7,286
4,271
6,204
9,228
7,270
3,300
7,291
6,256
4,250
8,291
6,281
10,261
10,240
4,290
10,246
6,231
3,247
8,298
2,236
5,208
6,200
6,209
10,272
8,296
7,249
6,223
6,296
8,288
1,276
7,248
2,261
8,261
5,206
4,250
7,286
8,270
8,215
3,299
2,270
4,270
2,259
2,296
8,211
8,230
7,256
6,266
6,283
3,295
4,245
2,300
1,235
5,291
8,201
10,270
10,219
5,233
6,286
2,281
3,210
2,231
2,229
9,225
8,294
1,211
3,271
2,279
1,212
4,247
5,258
5,243
8,248
4,211
8,254
5,284
1,280
3,236
9,248
6,260
10,255
4,264
3,212
2,205
9,206
6,254
6,278
7,226
6,212
9,219
5,226
5,235
10,262
2,226
7,240
4,214
5,292
10,300
9,225
6,266
7,267
5,260
3,250
4,222
6,263
5,284
2,207
3,216
8,285
9,297
3,247
1,208
1,244
3,265
6,204
10,237
9,234
6,278
2,285
3,259
8,208
1,244
1,246
3,201
3,238
6,242
5,287
6,286
3,278
8,213
5,207
5,295
9,233
9,221
2,253
8,248
4,276
8,224
8,246
7,210
9,280
10,236
2,215
2,274
8,269
10,214
7,295
5,246
1,219
2,239
3,280
5,215
2,259
6,284
5,288
3,222
7,221
5,242
3,207
9,244
7,294
8,282
8,297
2,214
7,295
5,281
7,201
4,212
5,248
8,269
5,234
2,213
8,240
5,260
2,211
10,247
10,299
2,293
7,204
1,299
1,279
10,208
5,293
4,225
9,241
2,218
5,221
10,261
5,202
5,295
2,270
8,292
8,249
7,287
4,231
5,252
2,251
9,244
6,272
6,215
7,255
7,273
4,229
5,283
2,260
7,217
10,280
5,208
7,226
4,275
3,229
4,272
10,203
2,241
1,288
4,218
5,292
1,244
8,262
4,282
7,233
7,296
1,291
1,223
9,291
1,274
8,245
4,227
1,250
8,219
10,231
9,221
7,257
1,274
4,232
7,229
2,232
10,232
10,259
8,292
4,298
2,243
2,264
10,243
4,268
9,249
4,263
5,242
6,271
1,291
7,293
10,284
3,271
6,202
4,247
10,213
6,289
9,280
10,271
2,204
9,233
6,263
10,271
10,280
9,238
8,203
2,300
2,262
9,203
10,295
5,273
1,300
8,290
1,269
1,233
6,259
5,274
8,258
1,209
9,300
6,225
1,255
7,291
6,210
6,233
8,240
3,253
6,211
2,297
9,258
5,241
2,249
8,201
3,247
10,294
8,257
8,274
3,202
6,233
6,214
3,252
8,212
5,215
1,279
7,265
6,266
4,242
7,266
7,273
4,287
6,292
9,248
6,230
9,278
4,259
5,230
3,278
7,233
9,263
10,228
5,268
6,292
9,246
7,224
9,270
5,219
9,206
8,246
3,242
5,245
7,266
3,259
6,224
8,290
9,248
6,235
2,245
2,253
8,233
5,240
2,279
10,267
3,271
8,269
6,209
9,243
9,214
7,249
9,281
7,278
9,284
1,232
8,285
7,253
3,275
5,247
6,287
3,236
5,271
5,203
7,237
5,209
5,263
6,222
1,261
1,254
3,230
5,280
2,237
4,203
2,236
2,244
8,238
9,236
10,269
4,226
3,287
10,240
9,214
9,219
9,226
2,279
1,262
8,235
10,276
1,231
2,277
4,247
9,276
5,219
10,203
10,240
4,235
8,244
4,220
7,232
3,223
7,234
10,229
10,284
8,242
1,236
3,228
10,294
7,229
2,242
3,213
4,266
1,233
1,275
7,265
10,232
5,285
4,259
8,270
7,269
9,267
7,266
6,215
5,225
4,208
3,296
7,273
6,263
4,255
3,293
8,252
4,275
1,287
1,286
1,270
3,213
10,216
3,267
7,226
7,267
8,200
1,224
10,281
3,217
9,267
8,264
4,250
2,286
10,213
10,283
3,248
3,224
9,227
7,201
4,220
5,290
4,269
5,249
1,269
3,219
1,251
9,214
5,229
9,250
9,227
4,246
2,232
8,245
6,278
2,249
1,218
3,292
10,298
5,285
7,214
3,270
8,265
6,300
6,284
7,259
9,213
1,216
8,278
6,249
8,209
6,245
9,238
8,272
4,274
3,283
4,201
9,224
6,273
4,200
6,266
7,262
4,259
2,271
8,213
4,299
7,297
7,291
3,208
2,232
7,291
9,237
6,231
10,272
9,295
7,212
7,285
5,251
4,233
5,263
3,226
2,288
2,225
2,232
6,243
3,250
6,293
2,244
5,300
8,265
8,243
8,213
1,277
5,272
1,283
1,300
1,229
2,262
9,236
10,293
3,267
1,216
5,249
10,234
9,256
10,265
1,224
3,224
6,223
3,266
5,277
1,214
2,288
8,260
8,202
3,275
3,220
3,288
4,217
9,258
4,286
2,236
10,270
4,212
10,268
4,267
5,206
4,246
3,224
3,260
7,297
10,223
3,212
6,219
10,299
8,267
6,292
1,234
10,259
6,295
10,223
8,221
7,239
4,280
1,248
9,237
8,268
9,247
5,207
8,270
9,286
9,221
6,290
1,234
7,273
9,277
5,247
1,215
10,258
4,239
3,299
2,300
4,222
1,252
10,251
3,287
7,299
2,281
1,289
9,214
1,229
9,258
8,216
3,220
9,276
3,281
7,275
7,299
4,231
9,260
7,292
2,240
7,218
5,204
4,226
1,263
10,241
10,271
9,221
4,243
5,246
2,299
10,214
8,227
3,244
9,219
10,223
7,218
7,227
6,249
5,243
1,244
8,295
4,253
4,204
3,267
4,293
3,249
5,225
10,245
2,218
8,300
6,277
1,216
6,239
2,272
6,260
10,220
1,226
3,274
9,265
2,265
1,274
2,250
2,257
7,264
2,209
7,223
1,250
10,259
10,239
1,219
1,221
10,224
7,255
6,284
4,248
7,250
8,267
4,227
7,269
10,274
2,290
3,200
3,233
5,264
7,281
4,229
6,227
2,251
1,289
10,233
4,222
9,215
8,214
10,255
4,265
7,234
4,216
7,263
2,246
10,245
9,256
6,292
1,211
3,269
5,264
3,257
2,291
6,278
10,271
2,296
5,257
5,201
1,210
4,205
3,263
5,207
8,227
7,269
4,243
5,225
2,215
10,269
4,260
10,230
10,284
3,240
5,292
8,296
10,238
8,250
9,272
8,220
6,275
4,261
5,256
3,258
1,300
8,299
7,266
4,296
3,256
5,290
5,233
3,298
7,214
2,202
5,254
8,250
5,290
8,278
4,247
1,299
3,228
2,202
6,237
10,291
10,221
5,270
8,268
5,212
3,209
4,220
8,208
7,203
5,299
4,292
7,300
3,245
8,265
7,271
5,244
7,212
9,289
7,270
1,227
7,203
1,215
9,207
1,276
9,291
8,208
8,247
10,206
4,201
9,237
8,245
4,250
10,292
7,243
10,206
4,228
9,229
1,230
3,257
4,269
10,219
5,282
8,252
5,294
10,273
2,285
7,207
5,211
6,251
1,211
3,206
8,287
10,285
3,293
9,231
2,259
2,262
7,247
3,257
9,248
3,223
3,202
5,245
9,240
10,279
4,214
10,202
6,291
9,219
5,248
9,249
3,282
10,267
4,279
8,277
2,283
10,252
7,299
9,295
2,242
10,224
1,251
2,252
3,246
5,263
1,237
5,200
1,260
2,244
4,287
4,220
4,284
7,260
6,281
7,200
8,289
9,286
3,208
3,235
1,208
5,236
8,245
5,265
3,231
9,219
7,257
1,263
10,241
2,288
2,272
8,238
4,286
3,294
2,227
2,234
7,208
5,292
8,200
8,264
1,270
2,282
1,200
9,264
7,265
6,248
1,248
8,256
10,205
10,249
9,262
9,244
4,214
3,259
5,224
10,217
5,253
8,226
2,288
9,236
5,273
10,238
5,218
6,241
3,220
9,219
8,210
10,300
5,240
1,293
3,206
10,203
7,248
3,293
9,282
6,252
9,255
7,219
7,266
10,236
4,245
4,294
5,206
5,233
3,299
4,225
1,216
10,240
7,262
5,272
5,231
2,274
6,228
2,216
7,201
2,286
4,228
5,298
1,226
3,257
9,277
2,216
5,237
8,284
5,222
6,280
7,228
9,235
7,226
4,248
6,213
8,204
10,212
1,249
7,286
1,277
1,226
4,292
3,296
10,240
5,220
10,218
1,252
5,229
6,275
8,275
10,285
1,238
3,285
4,228
10,249
6,227
6,238
3,264
2,225
7,223
8,291
3,283
9,230
7,252
2,213
4,201
7,278
7,208
7,283
7,299
3,225
4,221
9,218
9,220
5,241
9,216
10,212
8,277
10,275
6,206
10,210
6,282
4,213
9,251
4,243
5,232
3,202
4,250
8,264
4,228
10,270
4,252
5,267
6,210
8,256
1,206
10,211
6,267
8,240
2,278
6,229
9,266
6,279
2,200
3,273
3,253
3,206
10,205
3,209
3,235
9,253
2,235
7,250
10,293
6,219
10,218
2,242
6,287
10,257
9,256
2,230
10,266
10,275
2,255
2,249
1,244
1,202
5,243
2,239
6,261
6,237
1,276
5,235
1,298
8,203
6,246
7,214
8,215
2,296
4,284
8,210
3,250
9,206
5,230
7,229
6,286
4,211
1,206
3,213
7,250
9,289
5,289
2,280
3,231
3,263
1,202
8,296
3,271
7,262
8,213
2,284
8,253
2,265
10,231
10,283
9,236
7,214
4,294
3,292
1,294
3,241
2,236
10,220
1,249
7,259
6,234
10,213
4,276
2,221
10,240
10,264
7,236
9,238
3,225
4,293
2,287
5,243
7,207
7,293
1,291
5,242
8,280
8,278
10,204
10,293
5,236
1,300
8,255
9,221
10,202
1,247
7,294
1,224
3,240
4,257
6,298
2,205
1,222
2,271
3,262
8,287
4,296
2,232
9,221
8,287
1,233
4,275
1,257
6,237
2,215
5,276
4,271
1,240
10,211
2,252
9,202
8,257
10,276
2,245
5,258
7,229
1,291
9,295
8,235
1,264
7,256
4,221
4,257
1,298
10,288
9,293
5,261
2,291
4,294
6,237
1,204
2,235
4,237
7,262
9,227
2,275
7,221
3,262
3,267
4,225
4,229
3,240
1,260
10,214
5,218
8,282
2,218
6,237
2,270
5,250
1,207
5,262
6,274
4,209
7,231
8,268
6,243
1,274
9,278
1,210
1,283
5,215
8,273
7,288
9,219
8,264
4,246
5,242
2,271
6,238
7,241
7,210
3,201
9,294
2,212
2,226
9,258
7,205
8,260
8,226
1,220
8,242
6,247
2,213
5,224
5,240
8,242
10,257
6,248
2,242
2,279
5,287
8,272
4,247
8,274
5,230
1,292
6,266
4,270
7,271
1,218
8,287
6,205
5,225
9,293
8,289
3,282
8,245
4,215
8,202
5,283
2,217
8,267
10,239
4,212
7,210
6,223
1,254
1,251
5,299
2,273
10,299
10,216
8,295
10,292
9,296
7,230
4,265
7,200
10,233
6,299
6,210
7,278
2,275
3,266
7,272
7,263
5,212
1,279
6,206
10,246
10,263
7,217
7,214
8,290
4,225
7,212
1,212
1,245
7,297
2,289
4,232
8,266
9,222
10,274
3,232
9,263
9,274
1,262
2,253
4,235
1,217
3,221
6,284
5,235
5,296
9,241
10,209
6,219
6,235
9,296
5,231
3,211
7,212
6,285
9,297
9,242
9,300
5,210
1,255
4,269
10,277
3,288
2,271
4,296
9,249
7,220
2,232
9,268
4,265
6,249
3,219
10,293
3,230
7,230
10,252
4,228
2,206
7,260
8,211
8,270
2,250
1,274
2,227
3,282
10,235
10,234
10,272
10,246
2,204
1,240
9,287
2,293
1,235
7,248
7,249
3,289
5,220
7,269
10,238
3,215
3,224
7,214
6,240
4,272
1,267
9,247
8,243
8,246
2,289
2,212
2,206
3,205
1,220
2,206
2,279
8,247
10,286
4,225
10,264
2,231
7,282
2,276
9,224
9,268
7,219
9,249
7,254
1,275
9,269
3,239
1,264
5,255
8,278
4,236
6,283
3,273
3,257
9,232
3,260
7,253
4,300
6,278
5,292
9,292
1,257
5,215
2,273
6,257
8,276
7,268
10,224
7,222
2,284
9,283
5,296
8,215
8,214
2,281
8,260
9,262
6,204
7,251
7,276
7,293
7,264
6,249
7,204
6,275
9,219
9,206
2,278
8,233
8,298
6,221
3,206
3,275
1,228
3,249
5,247
1,255
9,299
8,292
10,266
9,256
4,226
5,221
4,207
6,295
10,256
8,287
3,248
3,249
10,299
4,220
10,271
3,237
8,296
9,236
5,253
5,217
9,272
7,287
2,248
2,246
8,205
5,276
8,208
3,278
5,248
8,214
6,214
4,286
4,212
6,261
2,260
5,281
8,225
10,239
2,262
7,224
6,294
3,230
6,223
4,284
10,222
4,258
7,265
10,300
8,296
3,200
4,275
5,227
8,205
9,221
1,237
10,203
5,274
4,265
6,280
5,201
7,254
9,270
9,260
1,216
7,284
5,279
9,260
6,258
3,245
3,293
5,296
3,285
5,280
3,219
10,272
5,216
4,262
10,289
1,233
9,287
7,271
6,223
5,285
5,270
6,284
7,223
3,279
6,274
5,227
1,226
7,208
2,285
3,300
4,212
2,233
9,201
8,236
6,265
2,241
2,252
4,229
7,255
4,261
3,275
7,268
7,210
3,280
8,276
1,262
2,207
7,210
8,236
10,283
5,267
2,290
5,281
8,297
9,243
4,295
2,235
10,244
6,226
8,248
9,255
9,206
8,217
5,243
3,247
5,202
6,246
1,258
4,271
5,280
10,237
4,208
4,240
7,292
6,296
6,244
1,255
7,287
8,211
8,221
8,218
4,250
9,226
5,226
10,211
10,286
10,261
3,292
9,258
10,271
4,262
9,260
1,280
6,270
3,250
10,276
6,269
7,292
6,294
5,264
3,249
2,203
5,278
10,200
4,249
2,206
3,298
2,249
7,231
7,239
7,283
1,300
7,225
4,230
8,276
1,282
9,269
2,231
5,247
6,238
3,236
5,202
7,282
6,216
9,270
6,249
5,237
6,252
6,219
2,274
10,291
9,208
4,236
4,237
2,211
6,233
3,253
9,271
6,239
5,214
10,255
7,207
1,241
10,254
4,227
3,259
6,233
4,298
7,219
5,220
2,206
3,254
9,273
1,231
3,281
2,209
4,227
2,253
8,284
9,214
9,258
6,234
5,239
2,267
10,263
10,250
1,267
10,280
5,277
10,278
4,236
4,206
10,258
5,224
1,225
4,268
5,230
7,213
9,241
6,257
9,267
9,257
6,227
4,286
5,230
9,285
5,262
4,252
5,259
10,264
6,202
7,250
8,290
10,264
7,253
6,219
5,232
9,208
6,263
5,297
8,290
3,215
1,250
8,233
9,233
4,223
4,209
4,229
5,250
1,247
1,293
4,233
7,281
1,298
4,297
6,231
4,236
2,268
8,250
1,273
9,259
8,230
4,261
5,221
6,232
2,269
10,271
6,252
9,229
6,276
9,278
10,204
10,227
5,266
3,254
8,200
10,253
7,212
1,262
10,226
4,202
1,254
7,291
7,245
4,215
4,270
3,237
7,212
2,255
1,240
10,245
9,251
9,277
2,262
6,232
1,275
4,255
6,279
4,239
3,284
5,209
10,202
10,278
3,272
10,258
3,214
2,232
7,300
4,205
9,248
3,211
2,283
5,289
8,236
6,293
10,213
6,201
7,230
4,234
3,284
2,262
9,204
4,290
3,275
7,225
3,201
9,207
5,265
5,241
10,300
4,275
8,216
10,257
8,262
5,279
7,292
7,268
1,258
10,297
5,275
4,202
10,206
7,291
10,206
10,252
6,227
9,207
6,244
9,276
4,232
1,272
6,251
6,290
6,246
3,219
3,264
10,261
10,218
9,284
1,225
2,251
2,202
1,266
7,264
9,250
2,256
3,244
1,240
1,240
5,274
8,233
5,226
7,265
8,206
7,221
1,255
1,220
1,233
7,205
10,220
5,296
1,283
7,204
10,201
3,244
9,221
5,253
3,208
7,237
7,264
1,252
6,290
2,286
3,255
8,277
5,213
8,270
4,225
4,231
6,218
8,235
8,239
7,212
10,257
9,227
8,281
6,245
2,248
10,279
10,208
10,271
4,286
2,286
3,283
1,282
1,234
6,271
10,286
8,201
10,222
9,244
6,235
6,223
9,238
6,270
9,236
1,289
1,224
6,268
9,289
6,294
1,285
10,257
3,203
10,264
4,263
8,289
6,246
8,296
5,267
7,252
1,246
3,228
10,207
9,218
4,219
10,287
3,280
9,227
3,271
6,234
6,271
5,291
8,222
1,300
2,205
5,261
9,204
9,297
6,255
5,233
1,299
6,272
3,222
3,225
3,264
9,280
6,278
5,262
5,297
1,216
1,227
7,266
8,208
3,300
8,292
9,256
1,212
8,274
9,242
6,252
10,228
8,253
7,228
7,251
3,264
8,255
3,219
9,228
3,231
9,282
9,202
2,275
4,204
7,219
1,262
7,249
5,242
5,251
8,285
2,252
10,288
3,254
9,235
10,298
5,204
7,232
3,289
3,293
8,260
3,248
3,290
6,205
10,249
2,275
4,272
2,277
5,236
8,298
9,291
3,251
9,253
7,274
4,264
7,202
10,282
8,208
1,292
6,272
3,294
6,286
2,205
3,277
5,289
7,292
10,291
2,259
9,267
6,201
9,287
8,217
4,233
4,277
1,300
7,281
9,225
9,287
8,270
3,202
5,298
5,217
7,212
9,270
8,212
3,286
6,230
1,240
5,239
7,269
6,289
4,296
1,232
9,226
4,293
10,267
4,218
5,215
2,208
8,209
8,240
5,241
3,203
9,257
8,256
4,202
3,212
1,254
9,292
3,225
10,273
2,202
3,220
8,284
10,291
3,268
1,224
5,282
10,239
1,254
4,242
1,227
4,244
9,236
9,248
6,232
3,286
9,211
4,286
1,259
5,255
9,220
4,260
1,278
1,267
1,265
1,297
10,227
6,204
7,231
4,205
10,245
8,226
5,254
10,262
9,207
3,267
2,299
2,299
2,270
10,265
9,238
6,259
9,289
5,245
9,204
9,261
7,257
7,280
10,222
9,216
2,276
4,245
2,257
7,250
9,289
2,295
6,212
10,274
9,220
3,203
2,243
5,229
9,297
3,225
4,222
8,218
6,297
2,212
8,216
9,201
10,282
3,283
5,291
3,240
4,204
9,283
5,256
1,282
9,211
5,227
5,251
3,263
7,203
1,285
8,281
4,201
3,214
8,211
5,275
6,268
5,298
10,252
9,241
1,264
9,260
8,229
6,216
5,204
7,204
7,249
10,220
4,278
7,235
2,218
4,233
3,212
10,256
9,277
4,222
4,228
8,244
4,283
2,268
3,204
3,281
6,254
10,263
5,226
1,246
3,257
7,228
6,234
4,291
9,248
1,259
1,267
7,216
9,211
2,273
10,242
9,236
4,206
2,215
6,259
7,216
1,294
4,281
2,218
9,223
9,273
6,265
6,280
8,241
7,263
10,232
5,282
9,273
5,300
4,287
8,231
4,257
6,245
1,244
8,209
5,272
7,235
9,227
5,238
4,205
4,282
9,203
10,261
8,209
2,220
3,239
7,270
8,207
6,267
1,270
6,271
7,218
2,234
5,279
1,256
5,263
8,230
3,262
3,204
3,291
1,256
2,207
5,264
2,239
3,219
5,247
10,255
8,251
3,227
2,282
2,268
8,265
6,205
6,239
2,216
2,257
5,221
6,298
2,240
5,269
7,260
1,291
3,239
7,252
2,292
4,281
9,247
8,246
4,216
8,255
9,298
8,239
8,250
5,224
9,207
5,268
